competitor_ai_release_index,warehouse_productivity_gap_pct,security_incidents_count,forecast_error_pct,integration_defects_count,cloud_downtime_minutes,employee_adoption_pct,budget_variance_pct,open_compliance_gaps,bias_reports_count,training_completion_pct,high_loss_event
1,7.083505242729489,1,8.924838679787293,4,3.0128895632659756,81.53827529490975,17.25922596987553,1,0,94.16268570845611,1
1,7.34648658372045,3,8.551412763500593,7,15.903718153993083,81.71159330635042,14.183543497476979,2,0,88.85403773587477,0
2,2.362576275671302,1,15.014781130061557,4,60.205591229096356,75.23171583245131,12.999965375294472,0,1,81.20189061648468,1
1,6.826408593635399,1,12.486678057416821,7,14.712640093447682,81.70640499899098,15.473807494515484,0,0,91.5586068914923,0
0,16.76073792293604,2,15.246624805141604,5,6.7526087151393135,71.94729172984547,1.1705715106249333,0,0,89.18913052318607,0
3,8.890316080303457,1,10.720648362262423,0,15.506634754706692,64.71760275952121,12.787196598603282,0,2,100.0,0
1,7.145392309950476,1,12.955732493483076,8,46.55631153211853,77.25464515759494,10.652479024838083,2,1,93.5699537039101,1
2,5.13301070281825,1,4.776010060532221,2,31.939478019665742,76.66369836609888,11.24716766041075,1,0,77.60786985972429,0
1,6.5232897649662736,1,6.579202053451214,7,33.44780954427911,100.0,11.228202465981472,2,0,71.89278491545068,0
1,6.946462623659262,2,22.23269231320612,4,33.58205862701113,78.47147329761628,1.0779651438492603,2,1,95.265871870315,1
1,5.915115407408392,2,4.012434048541391,0,21.190438064568742,91.24296437187554,20.064569251910946,1,3,99.17094679828729,1
2,8.390837342075432,1,5.701955845114716,6,8.621482343658512,72.81608692478522,13.085158123772263,1,0,96.27435141104992,1
4,5.315690268073742,3,12.108838308009133,5,41.327897978529364,79.90371400577456,2.6000771466419623,2,2,84.91103027892517,1
1,9.537700815988511,1,16.143354702453248,5,26.85977533673753,82.77063112661632,4.373529643597752,2,1,90.69638608832629,1
2,10.612302853076743,1,10.028740365071338,2,11.771536217775541,77.31416632728026,13.703773672091435,4,1,86.64421974133691,0
1,0.0,1,17.668736890933136,4,28.73567372393135,73.44102775297364,11.786877300540661,1,1,88.2907967713205,0
1,7.291651116921429,3,9.029802679423863,3,12.833363441048544,97.12294466867611,12.838559213784926,0,1,81.1878577301684,0
1,3.895344473487809,1,12.075048867660733,4,11.605011599180731,65.77828049211438,12.946114852442868,5,1,89.44024976827694,1
0,11.288274579663959,0,17.207819127049,4,34.327175787670825,77.25080687185876,15.616982215051646,1,0,79.77883323012306,0
1,10.5592235876519,0,14.509230999728501,4,8.470894621830027,77.31197243471495,4.133224777281665,2,3,87.98577524534609,0
1,6.776556908965785,0,11.226810552282737,5,14.250285099253116,86.32080021057186,18.402573854055824,1,1,85.13635462357763,0
0,1.5677295650787961,0,9.90711749397015,3,59.91315439727134,75.02588859115943,14.200596228272092,2,0,93.51441954153427,0
3,8.364337868041439,1,17.224338968982682,4,15.787198193432289,74.67730070742759,13.083287893392722,0,1,85.22057094148485,1
1,11.573972266043544,3,13.57082684697208,5,23.077669133143548,76.73466270891012,7.817373585849681,1,1,90.52894120723548,1
3,4.233299239511567,0,7.490442382317533,1,40.84775694651118,86.6146204531239,19.79780792036751,1,2,82.25046870021885,0
2,8.473494663888165,1,20.357489185897546,2,3.167170954442475,97.85743063746611,-2.058006808976476,1,0,100.0,0
1,0.43357470786514085,3,8.237053374154032,5,2.6516300736234655,100.0,9.217417012064594,3,1,82.52688764710264,0
2,6.238727894348554,1,11.173139134121989,1,9.359360355386968,82.87816163638833,16.261844667302682,2,1,89.97067772242026,0
1,15.202823703624324,1,14.895313137823095,5,10.099964662145375,92.17973281885386,11.55708664059001,2,2,93.68184088568795,1
2,11.10466567874511,0,7.630991609704022,4,24.752587508472523,87.95896594276957,13.377848794486747,1,1,83.98436893534846,0
2,7.731434932970712,1,11.616717420169952,6,15.965918359094768,85.80680124444262,15.53627598315867,0,3,80.85864084142162,1
3,13.897434997752285,2,13.029971809328224,4,17.157061737146293,79.9408749620342,13.361119324456684,4,0,99.3771434789603,1
3,4.993001616964115,1,14.918697925371957,2,7.225695200966237,54.237852238203075,6.7379190013088035,1,3,81.11357763801249,0
1,8.173453481856235,3,14.262724377797422,5,55.10908266069382,84.31292473458169,23.211196962592528,1,4,88.36765683553469,1
2,7.15917966053299,2,13.15525665239555,7,25.935177436895277,91.53699449852627,8.420362475374779,3,1,85.03101411898868,1
3,2.791515144934741,0,12.160149575292001,6,36.810968501141105,88.1755465062761,16.073074609643307,0,0,87.48017437060949,0
0,0.0,0,8.12353818926509,4,10.981922288906514,71.38849454595712,6.812124056948887,5,2,88.9706442279709,1
3,0.8187784178689377,1,10.896079026046126,2,3.6217078663647255,100.0,3.989806834825255,1,0,92.91225211169572,0
3,14.374820694338874,0,12.333761414517792,0,22.838104579922476,72.47107696703412,-7.740475347111955,2,1,86.35359946617058,0
1,5.767485168517547,0,7.0113903820457,3,10.120037445761508,78.776223662089,4.897106402782482,3,2,100.0,0
3,4.968137725518273,3,11.026074892144537,5,7.409606484255804,65.91336255512105,-0.06156719783867892,3,3,97.4789193321495,0
2,8.402759985755168,1,14.086696474197646,8,8.194915880319247,61.35699539990314,19.697104317772062,4,2,76.14449160325138,1
5,8.376394202018156,0,11.739327525922107,4,37.41021232813219,83.79063537845039,27.570355068175715,2,0,89.25464828553471,1
1,9.489793974502902,1,7.735625934902591,4,42.48785262903135,78.05556485308614,7.904128751615327,1,0,100.0,0
1,16.243736461471837,0,6.499533228800456,2,21.949789754730183,68.42705931724713,9.911324264978802,3,0,97.42414071265104,0
1,8.619334220318057,3,17.12960597258138,4,28.444436013646694,97.63087650167648,-2.5569076784005755,2,1,87.78333821448132,0
2,6.354795487028415,1,1.0,1,8.298590100165093,79.46466862247858,13.39425470442689,2,0,73.20733421955664,0
1,8.487670211322495,2,15.419958519134402,5,36.41066950053798,88.42765253513598,-3.2354154206167127,3,0,85.0273424348323,1
1,11.24251614783026,1,7.856930820456872,4,44.54175042615878,79.25074825003472,24.13815551227097,1,1,85.06171145526065,1
0,4.8518633689252155,0,5.531879058066774,4,0.7261921805844461,89.84695523200548,-4.279935424262913,2,2,84.25724569265546,0
1,0.08134855312078404,1,8.363914060738361,1,67.22393353597684,100.0,6.684654216897295,4,0,91.66825107951847,0
3,10.49089994889442,1,15.804835344737834,6,26.875854396334972,70.96771660762478,25.972535162828535,1,1,91.71103345697757,1
3,3.077431455735302,1,8.107164549031522,1,7.9042233526242,75.88226395114796,11.447030646185524,1,0,89.74013583930002,0
0,8.456303020644683,2,2.8972750137978895,4,24.792661233761812,89.28015826437873,18.021901040488775,4,0,100.0,1
3,0.9861635877726762,2,15.256269982984318,3,7.339600424307924,82.91528551529079,-4.462982637863451,0,0,83.45504883824059,0
2,10.22913383356213,5,8.70224751562315,6,2.9669017073418598,67.34232184849174,18.89011016311965,0,2,74.3570627245834,1
3,2.7844810004561684,3,19.043334541923628,0,47.673951521484746,79.53190824367636,10.840065842371375,2,0,97.40023409005643,1
2,5.35664039856132,1,8.787578772066508,2,32.609816879624816,81.12279502285783,16.875957164228232,0,0,71.65173678196655,1
2,7.749921162933338,1,15.01996381010794,10,25.997798625338778,76.29090236496835,11.419985815794979,6,0,100.0,1
0,5.827881675443719,1,11.112803950803027,4,9.419584074275985,77.25979548451372,7.656708671147431,7,0,88.47298567563693,1
0,13.789133013698052,1,6.56143711495356,3,10.68861328327556,89.57008735634102,-3.211025784812703,4,2,93.62254699038311,0
2,0.1670966461934551,1,13.351886759878532,1,16.91556698717465,77.20844896314601,11.049020208302146,1,0,87.47698880580019,0
2,0.8427291238114343,3,17.388856121082746,4,4.147780078304969,90.42235140477426,10.168572307231203,3,0,89.08576809709079,0
0,4.875851415343717,2,10.231725026079678,2,12.134100513445443,70.69045707001543,11.080885628611028,2,1,78.25949087865416,0
1,3.3290142014068036,1,3.346771810749032,3,12.201241425694427,80.00213812328116,10.759296953199584,3,2,81.14600630607569,0
3,8.814453958137975,1,14.914658048120081,5,6.54328269482962,93.88078055872498,1.8334931378003851,2,0,92.08988514808803,0
0,2.435309580156877,4,20.413257551244477,5,21.74382004337221,82.70375020150526,12.656172824556684,4,0,82.57551640506068,1
0,9.963932335926549,2,8.962196162653116,3,23.124922603676904,73.49904426695517,8.012663318944137,3,3,77.39274566381448,0
0,8.511827893655209,3,3.5789693331991366,3,18.131892569539687,70.96241069374983,16.11847639540007,3,0,89.30407609491844,1
2,0.6262649588001326,2,17.61326954416122,7,22.176383500426073,63.37699962700294,12.808403578680277,1,1,92.14866696328765,0
4,4.708118962467209,4,3.077706146583722,4,37.61792164188514,98.4313486090893,9.448290608418445,2,0,95.1527582900631,1
0,8.899853859721087,1,14.667726429802325,5,23.20099600684231,76.17574203733729,15.774698786359608,1,1,76.89401895036623,1
2,8.66365499602152,1,7.2256448718347395,3,49.927820491024036,86.54074629801515,0.6552561460100748,3,1,96.22936900070988,0
0,10.922352618940586,3,13.382404419224619,4,6.974682447575823,89.16918108415352,10.570045982633953,1,0,87.52691990907353,0
1,10.765541014625029,1,4.454804845566098,2,25.5131308399134,92.40989517723311,18.42488853177401,3,1,90.73041417837074,1
1,4.237028070228495,1,12.184795025082252,4,12.215772480180064,83.1662889871979,9.48596752689455,3,1,92.33551151267704,0
3,3.574457062087471,0,23.716624533339395,4,21.270812865169603,86.45576593739005,9.208537154100597,2,0,96.56639831798708,1
3,10.64642652954948,3,13.405555105857978,1,10.949103333333252,77.14127308101826,8.023671583260658,3,1,87.72538265250122,1
1,5.981167415266214,1,10.370323215877566,4,28.712226166743946,83.3320680084747,16.658657078448208,1,1,80.3769236627997,0
0,6.100636449667474,0,14.990947596903379,3,9.326807609510169,73.42658197790632,2.575289033393041,3,4,66.00655972714256,0
4,3.590023548232655,1,3.4355667036913573,5,5.475152525609532,83.44041766229631,12.620668914232578,2,1,89.90100201265308,0
3,0.0,0,10.410245175872806,1,39.46353382795093,92.25619872560233,28.655707810731204,1,2,90.5366664964948,1
2,7.641761015747405,0,10.387202195607019,3,25.450866955615375,73.27643197830757,-7.570377208316625,3,1,91.47243611136572,0
2,1.784851351230464,0,25.387336826047186,4,16.360536874032693,96.40328648524437,9.210983675307624,3,0,79.24792781020919,1
1,12.325517270624893,2,21.126912834500562,5,10.828981864218722,82.42472398288666,-0.9971606374840043,4,2,91.23638610123564,1
1,0.0,1,6.699122239520972,7,7.703723562416386,86.60811137931077,6.154461284317191,0,0,87.45839389670654,0
1,6.42660719271868,0,11.989617942362322,3,13.402639897740965,65.48468147670901,17.49522339403439,1,1,86.12598874451783,0
3,7.439602149597093,1,2.347949157395835,3,3.8191191152355213,92.25426451553984,5.919826658257472,0,1,87.22113069942814,0
0,2.519270900884599,1,14.352916583568586,8,13.932925520447833,100.0,-2.123028895595791,2,0,92.70534375874524,0
3,5.487740015680904,0,5.48627107882591,5,33.43672392553346,83.64567644951646,4.4368980854859785,3,0,88.06884583978481,0
0,4.347221056349834,1,10.0387030920844,1,4.315497073756192,90.87815121707453,-7.578757933103651,1,0,86.17593455930356,0
5,9.093566545664137,1,4.287943222411787,3,30.428236049783116,87.67712519813851,8.604482709810878,3,0,80.82523555445098,0
1,4.66146759953755,3,6.118040967801683,4,6.129671691421521,81.64753270419958,5.152348484295683,4,2,88.1275095949278,0
2,4.261806100991543,0,11.819636028636964,2,4.1696130272175225,74.16844638535201,16.587988308254232,1,2,76.27101072968648,1
2,12.29826059754362,1,7.037765054230374,4,2.3467479790976546,68.3146794823198,4.792633827264891,3,2,91.10286409770232,1
3,4.891167053796108,0,6.452375139743259,2,3.4162676448822076,65.71518608936901,-2.636266473672176,0,0,91.78444845468485,0
2,11.758892882368006,1,14.298641752573136,3,34.905486944841776,90.16841612050217,6.566546039808439,5,1,86.89741545947432,0
1,6.514616424923813,1,8.486201761148237,5,16.89601983752886,83.1528923845547,-0.4125887082442805,2,0,92.16942497744716,0
1,8.963180960441818,0,11.850910938997878,6,33.01598096813883,68.26036396764708,17.817080451148534,4,2,80.87855111955291,1
3,10.500377353801518,2,15.321070348631205,7,10.739473260806651,74.02968066253237,11.07177881126054,1,0,88.85824046000687,1
0,11.675335890751729,0,11.602394642325665,3,19.592358113957303,68.93140655428112,3.193174366046719,1,0,98.05438768429872,0
1,2.368973132655999,1,11.402135816283026,2,39.60417989660324,94.23147582355463,8.829119499256763,1,2,100.0,0
3,1.2612658936395942,0,1.9045817540713976,2,2.386599807599329,93.23169955671506,6.320669040151052,1,1,80.34086348385048,0
2,12.481574223264985,0,8.590863843398601,4,23.90541958520347,90.26258471941556,4.385762171691699,3,0,86.48350309895004,0
2,8.566767554736701,0,2.4363993633874976,1,26.244482688436946,78.93390072668366,10.160887141111619,3,1,91.81201904829238,1
0,6.499023723010536,1,20.133359969961436,4,6.170835816322855,74.32208404221507,9.531727741817347,1,2,92.80698376499343,1
2,3.3559731334416223,0,10.409761844050799,3,19.185418517055545,81.56024301474991,3.856202920184142,2,0,94.66179556695356,0
2,2.990831320108112,0,10.986926315634534,2,7.554598421966646,85.84079018607162,8.053538261870889,1,1,85.20156013796853,0
1,0.0,1,8.122891858385096,3,21.93498409744099,73.96996121079586,5.26262447697674,4,1,78.59396506907429,1
4,5.75084498734988,2,12.481725644182404,7,17.73245241866809,88.19887081119258,4.123478933810114,3,1,100.0,1
0,2.1693524778685056,4,10.213378526674862,3,15.311615338718575,81.92638602041409,5.794838935922982,2,3,80.11899763682231,0
1,13.988605497572685,1,12.941660599288582,5,10.962580034458268,67.63332163940103,4.198705472684549,1,2,80.68023448886537,1
1,5.8098168617886845,0,20.079363268025652,4,12.822714128964723,59.53522884856988,9.465442540359485,1,0,83.52146881298766,0
1,10.985446797605256,3,10.446026604751173,3,13.569855853492527,96.11814033045313,20.630519879605927,4,3,76.45167983092688,1
0,5.662551268144109,1,9.181828729194098,6,17.110710206325024,68.66211081653572,2.763171612253763,3,0,96.6049000980868,0
1,2.6191485700682793,0,14.764732358222453,9,49.35585234872384,96.87981381745104,29.806578625067775,3,1,81.9456022044021,1
6,4.517265514342071,1,15.971330249917665,1,2.7851182668556143,73.69212952946776,-5.492421220928357,3,2,97.10331790644906,0
2,7.260452393143722,1,9.37319397793611,4,9.924269379754676,78.11105959183688,2.265645060041173,1,1,95.71138818042394,0
0,7.697006823131193,0,14.494599559830224,2,10.180629085227048,99.7407881813804,4.1257751192202985,1,0,82.317869695124,0
5,5.185489299540971,0,8.419259464345325,8,8.99962880315311,89.39927466366693,4.020048798386311,2,2,86.24630816282564,0
3,4.642073249309348,1,19.769897625774227,3,15.059174171891238,79.78391040430898,2.6622132326541914,1,0,95.73026742430253,1
2,4.132452079906037,1,11.082925922428025,4,86.16130797075742,88.62094626217626,2.5934423898737196,2,0,97.43923655716047,0
2,4.939501764691022,1,9.76919878228011,3,10.69643304719109,89.16356231036852,5.119196914893262,0,0,91.60144277989622,0
2,8.601965675736341,0,19.557233227633525,2,9.534165818192005,76.99966355039633,4.610360388187208,4,1,95.90993427070349,0
3,6.854887562163466,1,5.5989001998704415,7,12.337663084687758,86.88143760322379,-3.582004265160741,2,0,84.23034701184562,0
3,0.0,1,14.046163979665735,3,30.324367196157333,100.0,11.91992345184402,2,2,100.0,0
1,4.657064917523371,0,11.034681714672738,3,8.42095590761138,76.49698633516196,11.002231891111574,1,3,84.64405964230096,0
3,10.024093027507483,1,7.04120709940992,5,47.937424912556985,79.6191510358087,17.02339382773974,1,0,91.82365032409926,1
5,7.043694673682186,2,6.132510850951791,3,4.990151218960853,63.60052207206686,14.401265178890505,2,1,83.0477401808921,1
3,7.500890899339023,2,18.87104405704858,3,9.418294134634461,67.84212470395215,8.741858350939053,2,0,92.62750076022557,1
1,8.628634796440807,0,4.391531727068299,4,32.55121100230694,79.31163520457761,3.954470677333336,1,0,70.04465257887696,0
2,10.032290003932998,0,8.819361799561618,6,11.481151822702506,71.77224797791317,-0.7367824399120462,1,0,87.44783482071925,1
1,9.408690044639247,1,12.293538770166851,3,23.261359232467974,91.62014943255568,15.346726082916803,5,0,85.78948455077908,1
0,9.421196356594649,4,12.844191920048994,4,17.59592632265391,75.87864116422672,11.510600489459478,3,0,77.28212528533345,1
0,4.466990240219159,1,18.025963170649945,4,20.397503784146167,78.30877157543104,6.668447375036905,5,2,79.33150061817365,1
2,8.144367027864375,5,4.749695312846598,4,5.15957956429967,100.0,8.83694352945665,3,0,86.3077141829855,0
0,6.63445387644321,3,8.155231121422304,7,38.05872250658228,90.84212520905302,15.456660139440775,1,0,93.03317799032374,0
0,4.384337029865405,1,14.81810442158621,0,16.460231500017688,92.1974651357173,-2.854457119851716,2,1,88.0179872938847,0
1,3.731906000594379,3,8.733326588023512,5,14.507726052440058,89.4908511122948,13.193856056224906,2,2,95.1559986024893,0
2,8.478752788513026,1,12.48893369833446,3,1.9732427913657034,93.3645021450971,-0.7829342515325095,4,1,79.89834934786037,0
3,4.863251931902921,1,10.444891462111297,6,16.877043677783355,88.91138142024104,11.08672707174955,3,1,91.62297755550802,1
4,3.6386968702092375,2,11.1090740375296,7,35.35248792086281,94.35546329284809,7.8817514657722745,4,0,81.80940832483651,1
3,5.285674809706123,3,20.616452293377314,2,16.79041562670379,81.24033707660269,10.182408023769641,2,1,92.92985734196057,1
2,1.929334707426901,0,5.109790212280018,1,2.4534047382404607,83.66596406524802,0.7998137949417385,3,0,71.6927402901305,0
1,8.375778429609515,2,8.341915029129357,3,43.24426531647814,78.86280860105384,4.188296580446147,2,2,94.05284665851681,0
0,8.157054579617565,3,1.0,4,28.342922730389645,91.45229356630387,9.572150962182175,1,3,89.85183939552132,1
0,1.720772454950037,0,17.759601553252402,3,22.61661635444895,89.53510760113724,13.764877321928786,1,1,84.36748844570575,0
2,8.255413288920101,1,3.7495738479851175,5,36.215570827070344,96.33161298378107,-1.2686588291664496,1,1,79.8783104395508,1
1,0.27483876246531036,1,13.470189990409922,2,10.257559411564905,76.14382573183136,-4.162325368079186,4,1,92.36697133729609,1
3,5.477524554930213,1,12.1113477791951,3,43.95660214317444,70.41394817482222,21.587943366778017,1,1,81.04633021725977,1
1,10.977054133051851,1,6.3579039079332045,1,4.454693209682446,78.78481420224912,15.919318461850608,6,0,96.71132052129337,0
2,5.344411780657891,1,1.8894922554941083,6,23.58570733169371,100.0,8.758003426796309,2,1,100.0,0
0,0.0,0,4.7852576679369765,2,12.180389069011362,84.11360134313773,-9.032204403798282,4,1,91.96469315332455,0
0,7.570167321213062,1,5.640234924576743,7,1.2825616209844029,98.29216856685272,-7.983592069839421,3,1,74.15627765292395,0
1,3.05783233685913,3,10.396270841138916,4,44.262975183266065,98.11452244223007,9.635262545539735,3,1,80.96878096036727,0
2,0.0,2,11.330973138037312,3,9.787220992184189,79.7872832806049,3.772760685468638,2,0,97.12017801467894,0
3,4.302421843589324,0,13.116397698480636,3,25.08070486909574,91.61302549002707,-0.782098638916878,3,0,94.77868135397442,0
0,9.555095078800582,2,8.126600149675774,3,14.653631635662375,71.39969535532053,17.654984197799493,2,0,81.45388511510627,1
1,12.31469565440589,1,9.03375696134511,3,9.987194031780433,76.41761770178029,7.926509500701065,6,2,85.91782690242773,1
0,5.811496148830277,1,12.273835663989368,3,11.325550142649814,90.86576474420835,9.584058352029599,2,1,99.92745966777022,0
3,5.933284104399168,4,6.034599362273674,4,49.472650733011314,87.37816937877024,6.1007890832587055,1,0,100.0,0
1,1.5118421537732853,1,7.690077229526498,3,13.129831908244926,96.75066507321077,27.160136224520105,1,0,79.80885089412473,0
1,7.198566203601886,1,14.222448857938776,8,31.436566608496697,92.95665971774316,2.4027515500831376,3,1,88.74912491501433,0
2,10.603905229559782,1,6.373054494077875,4,46.83946063719586,70.07028412323191,15.280981980808997,0,2,97.79067370398795,1
2,7.592835452657803,1,9.845973458186378,3,12.849985597387093,82.21117752847668,3.4795210657860167,1,1,91.81548638344017,0
0,6.211595946334174,2,15.595819003982005,5,12.570497108763611,70.37823088548149,7.868668095130605,0,0,89.87903117105192,0
3,1.0456030940722698,1,18.252379986185616,3,17.3173675784966,65.43598997175374,3.183771728058402,4,2,91.80645600856302,1
3,9.721186615058397,2,20.635148600654166,8,1.8886274806064463,76.28659982745508,26.04430913539497,0,0,82.36436841503988,1
1,2.937187388893751,0,11.235485672540582,5,43.671337825869,94.82809218191694,-3.159348162750012,3,1,93.83822353411858,0
6,4.588632008478218,0,8.891468032621345,3,32.99218161060288,75.36672722703442,6.242239824552078,3,1,82.87880549882921,1
1,11.325336385992506,0,12.016724044576526,3,2.9089458109127793,80.2873729962124,10.940209035870785,3,2,83.95138962913664,0
1,1.9671327745530647,3,7.4778159996032,3,88.97757076686946,75.71517682681807,0.8358883030932986,2,2,81.13728341628993,0
0,3.8629733675969335,3,12.987555395411947,3,8.67063329005779,72.17885002235904,8.58492749850125,4,1,98.06819916854872,0
1,0.0,1,4.329785703072478,6,26.96122836196884,83.29034500867007,1.4764092191237994,4,3,90.40383493966513,0
4,8.722196809781963,0,2.0167866513554173,4,44.268171892509436,67.219530279361,0.6580420425297522,3,0,84.53091827645342,0
1,2.8107460990836155,0,11.666414861939641,1,4.135800152358744,87.26520568256092,22.935238461361706,2,1,84.9846507515254,0
2,2.652408871028324,0,10.375873314675705,7,25.032511924973722,92.35485264559108,14.793410101493915,2,3,81.52659014577958,0
0,0.3382894472278233,0,4.3561976614414,3,7.749514288417807,75.83536116436102,4.709090612798832,3,1,92.63821252321891,0
1,2.8014431183540376,2,7.765899432535152,4,2.236344346745771,93.23554438937595,12.715576615161734,7,3,76.55419246832446,1
0,3.0135154587550055,1,13.793999189509183,0,31.648097979853368,70.93343608087865,-4.333883191859046,4,0,97.02283981455712,0
1,9.227160121699065,1,7.772466354895974,4,22.951805305504102,96.96379895078653,15.303871132637923,2,1,77.7177486840908,1
2,5.090197730558309,2,15.150989368080891,3,0.7688509754546162,69.56530886158023,11.00051037046449,0,0,86.87212489234474,1
4,10.658634346836735,0,12.723281095679846,3,30.8294842645104,75.07711842993771,22.07876502617651,4,0,83.37874091202949,1
1,8.870155245994923,1,20.527154574229144,2,9.639990145428921,68.33483767886872,18.792430513900527,2,0,86.35932008160516,0
3,4.132222008578647,1,13.468235353378718,3,10.099713097479146,100.0,1.6626771368356978,3,0,93.17004166107154,0
1,2.4953784407609536,1,14.604588825960446,1,2.5462985615115654,95.58729709865632,14.937227886592066,4,1,82.0866844839881,0
0,12.625103396807688,1,12.590858462712779,5,4.964221346013095,78.69457095541158,0.8282395515144261,1,2,90.28525280539816,1
3,7.7309550659615525,1,2.991866005129152,3,25.54924468120825,81.56876936338033,5.06872495260982,3,1,88.29036075747206,0
2,1.0178176422204324,1,5.791443606119775,4,9.937264064347033,72.70133376203577,17.617066916181642,2,1,90.19341308357245,1
2,15.712425721248367,1,6.607048093165061,2,0.7467753551026799,100.0,6.419819889512971,1,0,87.94005927061296,0
2,6.185299452627403,0,13.77019210575736,3,13.411995509179638,72.86920820912869,14.183317515453165,1,2,69.88819746012702,1
0,0.9427601067606961,1,5.624255016641472,2,4.18959948276205,77.72636093145145,15.96162595868944,2,1,96.0826047110812,0
2,2.2193550066238465,1,10.014003191855172,0,20.251887011327927,66.67159285017065,-4.230770596936885,1,0,87.29593955778776,0
2,15.104827690849158,0,8.322770008353487,6,23.6065941438374,77.85998077128816,-5.397763263809038,4,1,73.94903036246443,0
2,8.748003588620533,2,16.18621826980873,1,10.03265759474618,76.60192088998916,6.619947723429924,1,2,85.2976491913347,1
1,7.055524862232923,0,17.890001701127993,5,4.984259407014496,89.01240294026375,-2.2807942314944096,1,2,97.2802775093253,0
1,9.62876059713454,1,9.871539999842824,5,15.375629248568774,90.87317258246243,18.98272725716968,2,2,82.70981185860911,1
3,5.708666007779782,3,21.6793363319318,3,12.99783538500397,65.83200150525775,7.789739202382048,2,0,80.56586232872786,1
1,7.703391898562717,4,11.823597847801784,4,52.00638902404478,100.0,-9.57703940735881,3,0,97.28875125970718,0
2,10.990578436400607,1,1.0,6,29.262591708801473,84.53814343717798,-10.0,0,3,83.85963276420216,0
5,0.0,1,8.101840932925228,6,11.186434575652816,84.36984516565751,9.388383357362875,2,1,98.79545358886458,0
1,0.0,3,11.345269520061759,7,12.711785449085612,100.0,-0.13980285979906704,1,1,87.31340665357251,0
1,0.318064676600029,1,11.083602404207182,1,7.695403133461587,77.9941485081623,8.97824034682344,0,2,77.4959412214249,0
1,5.7711508909170295,2,16.94891508750851,0,6.518976301402535,84.59966516835674,12.996083735610227,5,0,90.44680209295447,1
2,5.196664340743937,0,10.318315656544868,7,2.301362965503727,77.93281367537378,-10.0,1,4,88.4321990726361,0
1,11.521248448298582,0,13.613898325304396,4,29.736379348466848,74.94180856796656,10.69215100404198,4,2,70.80159057931803,1
2,7.275434828973459,3,15.734717745503165,6,8.006888328860011,85.4713986455566,6.812709100666877,2,1,89.0812888410163,0
0,2.982411218774594,2,16.131641176534366,7,27.332782607651005,70.84355802626222,10.957851491250507,6,1,75.14133934376365,1
1,5.183254327187775,2,11.27665129123037,4,14.23441811812266,83.64636661966891,7.349315346662393,3,0,99.98026071207032,0
2,4.106294378760532,2,19.60844616344662,2,46.23949613700432,78.7778718593287,15.079806495663732,3,1,94.9284600118373,1
1,0.0,3,6.307957545817216,3,16.338958542258265,76.96681557193982,18.695352897190833,1,0,84.88251368879766,0
1,5.580773763236856,2,15.386602645148166,4,11.044379367390558,49.35543429272043,2.6320585409406894,3,1,93.30571415611655,0
3,3.147642245020372,0,12.303259558081354,4,54.17438724725971,80.51622162754353,18.160210077314243,1,1,89.64194251192325,1
2,5.923666181847728,2,10.15803184997979,3,5.33357143002481,83.9753636432041,-9.77259788352741,2,1,92.9543845341357,0
2,0.0,0,3.6746091097475455,7,30.591832913586295,72.01030940637305,6.449057957492046,3,0,88.15741948524888,0
1,6.814949451761473,1,6.057707104285269,2,12.628712428361201,80.34607281410923,15.093448208843572,3,0,90.91151184892017,0
3,3.2724514774937723,1,12.321123992976267,2,8.96946894556921,72.69751721888004,1.1810658148849864,3,0,95.78906822257284,0
8,0.0,1,9.181511737132622,2,28.36759783242172,63.468876116730044,6.885060481262106,8,2,84.9799894268019,1
2,7.865514553015133,1,17.87841388440571,1,15.973393251644609,86.378378336643,11.592439070672562,3,0,85.86826910793961,0
1,8.314275020628234,0,13.194555096937725,1,18.563603668154624,96.8621784016004,8.121819210659389,1,1,90.40272703182995,0
0,7.802855634653028,1,4.747201862114734,7,18.014846381703222,94.29757429306069,-2.1382562326703756,3,1,100.0,0
5,5.526049605478711,0,9.01609856222785,3,0.7184110774072215,80.29066058838066,15.845040714359907,1,1,84.8877028563871,1
0,5.297439871122542,1,9.73676790888813,4,30.434402279427996,78.34743817978388,18.22442015185299,2,1,100.0,1
3,4.126587516787727,0,10.061977788942851,5,48.396004716189246,72.94906212028296,16.153165947380387,5,3,89.45052144592768,1
0,0.0,3,3.389346734659112,2,11.205180761213553,70.76564579858669,14.672247372301484,3,0,85.10506768865596,0
0,3.6434280475619683,2,6.929721714970156,5,4.076424192335531,77.59662733521915,12.635648685808956,2,0,89.39461292152099,0
3,0.0,1,8.377635995254641,1,44.14683445522615,69.39761886704237,-0.42390782958795903,3,1,92.05273380285553,1
0,13.056172603308577,2,13.074173759970583,3,17.289957359262097,88.2838575370724,8.53586203303688,0,1,87.01045806497733,0
1,0.24335925462979713,4,11.472212557789172,3,26.016614193447687,98.64132372277997,-7.876309241523623,2,2,100.0,0
1,0.6996239875352046,3,7.865833083809392,4,12.073813747871043,99.87614059416735,7.4822269804924275,3,0,96.20849841328895,0
1,2.88074711495106,3,4.446264489144568,2,3.682574428530479,80.77410851604809,16.07372885119933,0,0,86.17436678367,0
4,4.377476451323179,2,9.820381126844493,4,5.4862861520005985,79.21156404698354,8.13626761394231,3,0,91.11712637936701,1
